Download Time	Original URL	Local Path	Community ID	Community Name	Builder ID	Market ID	Market Name	State	City	Address	Price	Details	Builder
2025-01-13 22:49:21	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Ashto1115/88039341-250105.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2792857\88039341.jpg	186146	Laurelwood	1115	84	Atlanta	GA	Douglasville	6621 Wyndale Drive. Douglasville, GA 30135	From $306,900$342,080	3 Br | 2.5 Ba | 2 Gr | 1,801 sq ftHot Deal	Ashton Woods
2025-01-13 22:49:23	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Ashto1115/87766730-241226.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2792857\87766730.jpg	186146	Laurelwood	1115	84	Atlanta	GA	Douglasville	6621 Wyndale Drive. Douglasville, GA 30135	From $306,900$342,080	3 Br | 2.5 Ba | 2 Gr | 1,801 sq ftHot Deal	Ashton Woods
2025-01-13 22:49:25	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Ashto1115/88038417-250105.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2792857\88038417.jpg	186146	Laurelwood	1115	84	Atlanta	GA	Douglasville	6621 Wyndale Drive. Douglasville, GA 30135	From $306,900$342,080	3 Br | 2.5 Ba | 2 Gr | 1,801 sq ftHot Deal	Ashton Woods
2025-01-13 22:49:27	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Ashto1115/87766631-241226.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2792857\87766631.jpg	186146	Laurelwood	1115	84	Atlanta	GA	Douglasville	6621 Wyndale Drive. Douglasville, GA 30135	From $306,900$342,080	3 Br | 2.5 Ba | 2 Gr | 1,801 sq ftHot Deal	Ashton Woods
2025-01-13 22:49:28	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Ashto1115/86951601-241208.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2792857\86951601.jpg	186146	Laurelwood	1115	84	Atlanta	GA	Douglasville	6621 Wyndale Drive. Douglasville, GA 30135	From $306,900$342,080	3 Br | 2.5 Ba | 2 Gr | 1,801 sq ftHot Deal	Ashton Woods
2025-01-13 22:49:30	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Ashto1115/88039337-250105.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2792857\88039337.jpg	186146	Laurelwood	1115	84	Atlanta	GA	Douglasville	6621 Wyndale Drive. Douglasville, GA 30135	From $306,900$342,080	3 Br | 2.5 Ba | 2 Gr | 1,801 sq ftHot Deal	Ashton Woods
2025-01-13 22:49:32	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Ashto1115/88232003-250109.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2792857\88232003.jpg	186146	Laurelwood	1115	84	Atlanta	GA	Douglasville	6621 Wyndale Drive. Douglasville, GA 30135	From $306,900$342,080	3 Br | 2.5 Ba | 2 Gr | 1,801 sq ftHot Deal	Ashton Woods
2025-01-13 22:49:33	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Ashto1115/87766562-241226.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2792857\87766562.jpg	186146	Laurelwood	1115	84	Atlanta	GA	Douglasville	6621 Wyndale Drive. Douglasville, GA 30135	From $306,900$342,080	3 Br | 2.5 Ba | 2 Gr | 1,801 sq ftHot Deal	Ashton Woods
2025-01-13 22:49:35	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Ashto1115/87766714-241226.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2792857\87766714.jpg	186146	Laurelwood	1115	84	Atlanta	GA	Douglasville	6621 Wyndale Drive. Douglasville, GA 30135	From $306,900$342,080	3 Br | 2.5 Ba | 2 Gr | 1,801 sq ftHot Deal	Ashton Woods
2025-01-13 22:49:37	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Ashto1115/87995912-250103.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2792857\87995912.jpg	186146	Laurelwood	1115	84	Atlanta	GA	Douglasville	6621 Wyndale Drive. Douglasville, GA 30135	From $306,900$342,080	3 Br | 2.5 Ba | 2 Gr | 1,801 sq ftHot Deal	Ashton Woods
2025-01-13 22:49:38	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Ashto1115/87766569-241226.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2792857\87766569.jpg	186146	Laurelwood	1115	84	Atlanta	GA	Douglasville	6621 Wyndale Drive. Douglasville, GA 30135	From $306,900$342,080	3 Br | 2.5 Ba | 2 Gr | 1,801 sq ftHot Deal	Ashton Woods
2025-01-13 22:49:40	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Ashto1115/87995896-250103.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2792857\87995896.jpg	186146	Laurelwood	1115	84	Atlanta	GA	Douglasville	6621 Wyndale Drive. Douglasville, GA 30135	From $306,900$342,080	3 Br | 2.5 Ba | 2 Gr | 1,801 sq ftHot Deal	Ashton Woods
2025-01-13 22:49:42	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Ashto1115/87766556-241226.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2792857\87766556.jpg	186146	Laurelwood	1115	84	Atlanta	GA	Douglasville	6621 Wyndale Drive. Douglasville, GA 30135	From $306,900$342,080	3 Br | 2.5 Ba | 2 Gr | 1,801 sq ftHot Deal	Ashton Woods
2025-01-13 22:49:44	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Ashto1115/86951597-241208.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2792857\86951597.jpg	186146	Laurelwood	1115	84	Atlanta	GA	Douglasville	6621 Wyndale Drive. Douglasville, GA 30135	From $306,900$342,080	3 Br | 2.5 Ba | 2 Gr | 1,801 sq ftHot Deal	Ashton Woods
2025-01-13 22:49:45	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Ashto1115/86951509-241208.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2792857\86951509.jpg	186146	Laurelwood	1115	84	Atlanta	GA	Douglasville	6621 Wyndale Drive. Douglasville, GA 30135	From $306,900$342,080	3 Br | 2.5 Ba | 2 Gr | 1,801 sq ftHot Deal	Ashton Woods
2025-01-13 22:49:47	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Ashto1115/86951515-241208.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2792857\86951515.jpg	186146	Laurelwood	1115	84	Atlanta	GA	Douglasville	6621 Wyndale Drive. Douglasville, GA 30135	From $306,900$342,080	3 Br | 2.5 Ba | 2 Gr | 1,801 sq ftHot Deal	Ashton Woods
2025-01-13 22:49:49	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Ashto1115/87995923-250103.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2792857\87995923.jpg	186146	Laurelwood	1115	84	Atlanta	GA	Douglasville	6621 Wyndale Drive. Douglasville, GA 30135	From $306,900$342,080	3 Br | 2.5 Ba | 2 Gr | 1,801 sq ftHot Deal	Ashton Woods
2025-01-13 22:49:50	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Ashto1115/87766747-241226.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2792857\87766747.jpg	186146	Laurelwood	1115	84	Atlanta	GA	Douglasville	6621 Wyndale Drive. Douglasville, GA 30135	From $306,900$342,080	3 Br | 2.5 Ba | 2 Gr | 1,801 sq ftHot Deal	Ashton Woods
2025-01-13 22:49:52	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Ashto1115/87766572-241226.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2792857\87766572.jpg	186146	Laurelwood	1115	84	Atlanta	GA	Douglasville	6621 Wyndale Drive. Douglasville, GA 30135	From $306,900$342,080	3 Br | 2.5 Ba | 2 Gr | 1,801 sq ftHot Deal	Ashton Woods
2025-01-13 22:49:54	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Ashto1115/87766749-241226.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2792857\87766749.jpg	186146	Laurelwood	1115	84	Atlanta	GA	Douglasville	6621 Wyndale Drive. Douglasville, GA 30135	From $306,900$342,080	3 Br | 2.5 Ba | 2 Gr | 1,801 sq ftHot Deal	Ashton Woods
2025-01-13 22:49:56	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Ashto1115/88232009-250109.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2792857\88232009.jpg	186146	Laurelwood	1115	84	Atlanta	GA	Douglasville	6621 Wyndale Drive. Douglasville, GA 30135	From $306,900$342,080	3 Br | 2.5 Ba | 2 Gr | 1,801 sq ftHot Deal	Ashton Woods
2025-01-13 22:49:57	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Ashto1115/87766649-241226.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2792857\87766649.jpg	186146	Laurelwood	1115	84	Atlanta	GA	Douglasville	6621 Wyndale Drive. Douglasville, GA 30135	From $306,900$342,080	3 Br | 2.5 Ba | 2 Gr | 1,801 sq ftHot Deal	Ashton Woods
2025-01-13 22:49:59	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Ashto1115/86951504-241208.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2792857\86951504.jpg	186146	Laurelwood	1115	84	Atlanta	GA	Douglasville	6621 Wyndale Drive. Douglasville, GA 30135	From $306,900$342,080	3 Br | 2.5 Ba | 2 Gr | 1,801 sq ftHot Deal	Ashton Woods
2025-01-13 22:50:01	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Ashto1115/86951498-241208.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2792857\86951498.jpg	186146	Laurelwood	1115	84	Atlanta	GA	Douglasville	6621 Wyndale Drive. Douglasville, GA 30135	From $306,900$342,080	3 Br | 2.5 Ba | 2 Gr | 1,801 sq ftHot Deal	Ashton Woods
2025-01-13 22:50:02	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Ashto1115/87766720-241226.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2792857\87766720.jpg	186146	Laurelwood	1115	84	Atlanta	GA	Douglasville	6621 Wyndale Drive. Douglasville, GA 30135	From $306,900$342,080	3 Br | 2.5 Ba | 2 Gr | 1,801 sq ftHot Deal	Ashton Woods
2025-01-13 22:50:04	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Ashto1115/86857410-241205.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2895703\86857410.jpg	196644	Creekside	1115	84	Atlanta	GA	Dawsonville	Pearson| Dawsonville, GA	From $485,840	5 Br | 3 Ba | 2 Gr | 2,782 sq ftHot Deal	Ashton Woods
2025-01-13 22:50:06	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Ashto1115/83667130-240917.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2895703\83667130.jpg	196644	Creekside	1115	84	Atlanta	GA	Dawsonville	Pearson| Dawsonville, GA	From $485,840	5 Br | 3 Ba | 2 Gr | 2,782 sq ftHot Deal	Ashton Woods
2025-01-13 22:50:07	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Ashto1115/86857419-241205.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2895703\86857419.jpg	196644	Creekside	1115	84	Atlanta	GA	Dawsonville	Pearson| Dawsonville, GA	From $485,840	5 Br | 3 Ba | 2 Gr | 2,782 sq ftHot Deal	Ashton Woods
2025-01-13 22:50:09	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Ashto1115/83667128-240917.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2895703\83667128.jpg	196644	Creekside	1115	84	Atlanta	GA	Dawsonville	Pearson| Dawsonville, GA	From $485,840	5 Br | 3 Ba | 2 Gr | 2,782 sq ftHot Deal	Ashton Woods
2025-01-13 22:50:11	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Ashto1115/86857414-241205.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2895703\86857414.jpg	196644	Creekside	1115	84	Atlanta	GA	Dawsonville	Pearson| Dawsonville, GA	From $485,840	5 Br | 3 Ba | 2 Gr | 2,782 sq ftHot Deal	Ashton Woods
2025-01-13 22:50:12	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Ashto1115/86857418-241205.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2895703\86857418.jpg	196644	Creekside	1115	84	Atlanta	GA	Dawsonville	Pearson| Dawsonville, GA	From $485,840	5 Br | 3 Ba | 2 Gr | 2,782 sq ftHot Deal	Ashton Woods
2025-01-13 22:50:14	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Ashto1115/86857408-241205.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2895703\86857408.jpg	196644	Creekside	1115	84	Atlanta	GA	Dawsonville	Pearson| Dawsonville, GA	From $485,840	5 Br | 3 Ba | 2 Gr | 2,782 sq ftHot Deal	Ashton Woods
2025-01-13 22:50:16	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Ashto1115/86857403-241205.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2895703\86857403.jpg	196644	Creekside	1115	84	Atlanta	GA	Dawsonville	Pearson| Dawsonville, GA	From $485,840	5 Br | 3 Ba | 2 Gr | 2,782 sq ftHot Deal	Ashton Woods
2025-01-13 22:50:17	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Ashto1115/86857407-241205.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2895703\86857407.jpg	196644	Creekside	1115	84	Atlanta	GA	Dawsonville	Pearson| Dawsonville, GA	From $485,840	5 Br | 3 Ba | 2 Gr | 2,782 sq ftHot Deal	Ashton Woods
2025-01-13 22:50:19	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Ashto1115/86857413-241205.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2895703\86857413.jpg	196644	Creekside	1115	84	Atlanta	GA	Dawsonville	Pearson| Dawsonville, GA	From $485,840	5 Br | 3 Ba | 2 Gr | 2,782 sq ftHot Deal	Ashton Woods
2025-01-13 22:50:21	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Ashto1115/83667131-240917.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2895703\83667131.jpg	196644	Creekside	1115	84	Atlanta	GA	Dawsonville	Pearson| Dawsonville, GA	From $485,840	5 Br | 3 Ba | 2 Gr | 2,782 sq ftHot Deal	Ashton Woods
2025-01-13 22:50:23	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Ashto1115/86857417-241205.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2895703\86857417.jpg	196644	Creekside	1115	84	Atlanta	GA	Dawsonville	Pearson| Dawsonville, GA	From $485,840	5 Br | 3 Ba | 2 Gr | 2,782 sq ftHot Deal	Ashton Woods
2025-01-13 22:50:24	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Ashto1115/83667269-240917.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2895703\83667269.jpg	196644	Creekside	1115	84	Atlanta	GA	Dawsonville	Pearson| Dawsonville, GA	From $485,840	5 Br | 3 Ba | 2 Gr | 2,782 sq ftHot Deal	Ashton Woods
2025-01-13 22:50:26	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Ashto1115/86857416-241205.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2895703\86857416.jpg	196644	Creekside	1115	84	Atlanta	GA	Dawsonville	Pearson| Dawsonville, GA	From $485,840	5 Br | 3 Ba | 2 Gr | 2,782 sq ftHot Deal	Ashton Woods
2025-01-13 22:50:28	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Ashto1115/86857404-241205.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2895703\86857404.jpg	196644	Creekside	1115	84	Atlanta	GA	Dawsonville	Pearson| Dawsonville, GA	From $485,840	5 Br | 3 Ba | 2 Gr | 2,782 sq ftHot Deal	Ashton Woods
2025-01-13 22:50:30	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Ashto1115/83667127-240917.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2895703\83667127.jpg	196644	Creekside	1115	84	Atlanta	GA	Dawsonville	Pearson| Dawsonville, GA	From $485,840	5 Br | 3 Ba | 2 Gr | 2,782 sq ftHot Deal	Ashton Woods
2025-01-13 22:50:31	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Ashto1115/83667132-240917.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2895703\83667132.jpg	196644	Creekside	1115	84	Atlanta	GA	Dawsonville	Pearson| Dawsonville, GA	From $485,840	5 Br | 3 Ba | 2 Gr | 2,782 sq ftHot Deal	Ashton Woods
2025-01-13 22:50:33	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Trato8780/76375000-240301.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2485582\76375000.jpg	170046	Gates at Hamilton Grove	8781	84	Atlanta	GA	Marietta	Bryson| Marietta, GA	From $414,500	4 Br | 2.5 Ba | 2 Gr | 1,800 sq ftHot Deal	Traton Homes
2025-01-13 22:50:35	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Trato8780/76375040-240301.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2485582\76375040.jpg	170046	Gates at Hamilton Grove	8781	84	Atlanta	GA	Marietta	Bryson| Marietta, GA	From $414,500	4 Br | 2.5 Ba | 2 Gr | 1,800 sq ftHot Deal	Traton Homes
2025-01-13 22:50:37	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Trato8780/76374872-240301.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2485582\76374872.jpg	170046	Gates at Hamilton Grove	8781	84	Atlanta	GA	Marietta	Bryson| Marietta, GA	From $414,500	4 Br | 2.5 Ba | 2 Gr | 1,800 sq ftHot Deal	Traton Homes
2025-01-13 22:50:39	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Trato8780/76375016-240301.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2485582\76375016.jpg	170046	Gates at Hamilton Grove	8781	84	Atlanta	GA	Marietta	Bryson| Marietta, GA	From $414,500	4 Br | 2.5 Ba | 2 Gr | 1,800 sq ftHot Deal	Traton Homes
2025-01-13 22:50:41	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Trato8780/76374880-240301.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2485582\76374880.jpg	170046	Gates at Hamilton Grove	8781	84	Atlanta	GA	Marietta	Bryson| Marietta, GA	From $414,500	4 Br | 2.5 Ba | 2 Gr | 1,800 sq ftHot Deal	Traton Homes
2025-01-13 22:50:43	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Trato8780/64786843-230113.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2485582\64786843.jpg	170046	Gates at Hamilton Grove	8781	84	Atlanta	GA	Marietta	Bryson| Marietta, GA	From $414,500	4 Br | 2.5 Ba | 2 Gr | 1,800 sq ftHot Deal	Traton Homes
2025-01-13 22:50:45	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Trato8780/76374952-240301.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2485582\76374952.jpg	170046	Gates at Hamilton Grove	8781	84	Atlanta	GA	Marietta	Bryson| Marietta, GA	From $414,500	4 Br | 2.5 Ba | 2 Gr | 1,800 sq ftHot Deal	Traton Homes
2025-01-13 22:50:47	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Trato8780/76375008-240301.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2485582\76375008.jpg	170046	Gates at Hamilton Grove	8781	84	Atlanta	GA	Marietta	Bryson| Marietta, GA	From $414,500	4 Br | 2.5 Ba | 2 Gr | 1,800 sq ftHot Deal	Traton Homes
2025-01-13 22:50:49	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Trato8780/76374884-240301.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2485582\76374884.jpg	170046	Gates at Hamilton Grove	8781	84	Atlanta	GA	Marietta	Bryson| Marietta, GA	From $414,500	4 Br | 2.5 Ba | 2 Gr | 1,800 sq ftHot Deal	Traton Homes
2025-01-13 22:50:51	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Trato8780/76374936-240301.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2485582\76374936.jpg	170046	Gates at Hamilton Grove	8781	84	Atlanta	GA	Marietta	Bryson| Marietta, GA	From $414,500	4 Br | 2.5 Ba | 2 Gr | 1,800 sq ftHot Deal	Traton Homes
2025-01-13 22:50:52	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Trato8780/76375060-240301.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2485582\76375060.jpg	170046	Gates at Hamilton Grove	8781	84	Atlanta	GA	Marietta	Bryson| Marietta, GA	From $414,500	4 Br | 2.5 Ba | 2 Gr | 1,800 sq ftHot Deal	Traton Homes
2025-01-13 22:50:54	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Trato8780/76374924-240301.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2485582\76374924.jpg	170046	Gates at Hamilton Grove	8781	84	Atlanta	GA	Marietta	Bryson| Marietta, GA	From $414,500	4 Br | 2.5 Ba | 2 Gr | 1,800 sq ftHot Deal	Traton Homes
2025-01-13 22:50:57	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Trato8780/76374932-240301.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2485582\76374932.jpg	170046	Gates at Hamilton Grove	8781	84	Atlanta	GA	Marietta	Bryson| Marietta, GA	From $414,500	4 Br | 2.5 Ba | 2 Gr | 1,800 sq ftHot Deal	Traton Homes
2025-01-13 22:51:00	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Trato8780/76375048-240301.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2485582\76375048.jpg	170046	Gates at Hamilton Grove	8781	84	Atlanta	GA	Marietta	Bryson| Marietta, GA	From $414,500	4 Br | 2.5 Ba | 2 Gr | 1,800 sq ftHot Deal	Traton Homes
2025-01-13 22:51:02	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Trato8780/76375020-240301.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2485582\76375020.jpg	170046	Gates at Hamilton Grove	8781	84	Atlanta	GA	Marietta	Bryson| Marietta, GA	From $414,500	4 Br | 2.5 Ba | 2 Gr | 1,800 sq ftHot Deal	Traton Homes
2025-01-13 22:51:05	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Trato8780/76374908-240301.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2485582\76374908.jpg	170046	Gates at Hamilton Grove	8781	84	Atlanta	GA	Marietta	Bryson| Marietta, GA	From $414,500	4 Br | 2.5 Ba | 2 Gr | 1,800 sq ftHot Deal	Traton Homes
2025-01-13 22:51:07	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Trato8780/76374988-240301.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2485582\76374988.jpg	170046	Gates at Hamilton Grove	8781	84	Atlanta	GA	Marietta	Bryson| Marietta, GA	From $414,500	4 Br | 2.5 Ba | 2 Gr | 1,800 sq ftHot Deal	Traton Homes
2025-01-13 22:51:09	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Trato8780/64786893-230113.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2485582\64786893.jpg	170046	Gates at Hamilton Grove	8781	84	Atlanta	GA	Marietta	Bryson| Marietta, GA	From $414,500	4 Br | 2.5 Ba | 2 Gr | 1,800 sq ftHot Deal	Traton Homes
2025-01-13 22:51:11	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Trato8780/76374948-240301.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2485582\76374948.jpg	170046	Gates at Hamilton Grove	8781	84	Atlanta	GA	Marietta	Bryson| Marietta, GA	From $414,500	4 Br | 2.5 Ba | 2 Gr | 1,800 sq ftHot Deal	Traton Homes
2025-01-13 22:51:13	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Trato8780/76374928-240301.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2485582\76374928.jpg	170046	Gates at Hamilton Grove	8781	84	Atlanta	GA	Marietta	Bryson| Marietta, GA	From $414,500	4 Br | 2.5 Ba | 2 Gr | 1,800 sq ftHot Deal	Traton Homes
2025-01-13 22:51:16	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Trato8780/76374972-240301.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2485582\76374972.jpg	170046	Gates at Hamilton Grove	8781	84	Atlanta	GA	Marietta	Bryson| Marietta, GA	From $414,500	4 Br | 2.5 Ba | 2 Gr | 1,800 sq ftHot Deal	Traton Homes
2025-01-13 22:51:20	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Trato8780/76375012-240301.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2485582\76375012.jpg	170046	Gates at Hamilton Grove	8781	84	Atlanta	GA	Marietta	Bryson| Marietta, GA	From $414,500	4 Br | 2.5 Ba | 2 Gr | 1,800 sq ftHot Deal	Traton Homes
2025-01-13 22:51:23	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Trato8780/76375036-240301.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2485582\76375036.jpg	170046	Gates at Hamilton Grove	8781	84	Atlanta	GA	Marietta	Bryson| Marietta, GA	From $414,500	4 Br | 2.5 Ba | 2 Gr | 1,800 sq ftHot Deal	Traton Homes
2025-01-13 22:51:25	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Trato8780/76375056-240301.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2485582\76375056.jpg	170046	Gates at Hamilton Grove	8781	84	Atlanta	GA	Marietta	Bryson| Marietta, GA	From $414,500	4 Br | 2.5 Ba | 2 Gr | 1,800 sq ftHot Deal	Traton Homes
2025-01-13 22:51:28	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Trato8780/76374956-240301.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2485582\76374956.jpg	170046	Gates at Hamilton Grove	8781	84	Atlanta	GA	Marietta	Bryson| Marietta, GA	From $414,500	4 Br | 2.5 Ba | 2 Gr | 1,800 sq ftHot Deal	Traton Homes
2025-01-13 22:51:32	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Trato8780/76374940-240301.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2485582\76374940.jpg	170046	Gates at Hamilton Grove	8781	84	Atlanta	GA	Marietta	Bryson| Marietta, GA	From $414,500	4 Br | 2.5 Ba | 2 Gr | 1,800 sq ftHot Deal	Traton Homes
